id,original_name,english_name,ref,import_id,eumadb_url,url,source_gpx_url,source_geojson_url,member_acronym
14148,O529,,O529,8131,https://prod.eumadb.webmapp.it/resources/trails/14148,https://osm2cai.cai.it/hiking-route/id/8131,"",https://osm2cai.cai.it/api/v1/hiking-route/8131,CAI
19974,Kucelj - Trebeljevo - Prežganje - Janče,,"",31679,https://prod.eumadb.webmapp.it/resources/trails/19974,https://mapzs.pzs.si/path/31679,https://mapzs.pzs.si/api/tracks/31679/gpx,"",PZS
19976,Pot na Grmado čez Libno,,"",32118,https://prod.eumadb.webmapp.it/resources/trails/19976,https://mapzs.pzs.si/path/32118,https://mapzs.pzs.si/api/tracks/32118/gpx,"",PZS
3845,201,,201,5767,https://prod.eumadb.webmapp.it/resources/trails/3845,https://osm2cai.cai.it/hiking-route/id/5767,"",https://osm2cai.cai.it/api/v1/hiking-route/5767,CAI
3846,Sentiero Emilio Selvaggi,,541,9395,https://prod.eumadb.webmapp.it/resources/trails/3846,https://osm2cai.cai.it/hiking-route/id/9395,"",https://osm2cai.cai.it/api/v1/hiking-route/9395,CAI
19977,Krško - Brestanica,,"",31538,https://prod.eumadb.webmapp.it/resources/trails/19977,https://mapzs.pzs.si/path/31538,https://mapzs.pzs.si/api/tracks/31538/gpx,"",PZS
10071,L32D,,L32D,27263,https://prod.eumadb.webmapp.it/resources/trails/10071,https://osm2cai.cai.it/hiking-route/id/27263,"",https://osm2cai.cai.it/api/v1/hiking-route/27263,CAI
11828,Fontana Tempesta-Nemi,,511b,16666,https://prod.eumadb.webmapp.it/resources/trails/11828,https://osm2cai.cai.it/hiking-route/id/16666,"",https://osm2cai.cai.it/api/v1/hiking-route/16666,CAI
8676,121,,121,9535,https://prod.eumadb.webmapp.it/resources/trails/8676,https://osm2cai.cai.it/hiking-route/id/9535,"",https://osm2cai.cai.it/api/v1/hiking-route/9535,CAI
15748,1,,1,27789,https://prod.eumadb.webmapp.it/resources/trails/15748,https://osm2cai.cai.it/hiking-route/id/27789,"",https://osm2cai.cai.it/api/v1/hiking-route/27789,CAI
15749,3,,3,27788,https://prod.eumadb.webmapp.it/resources/trails/15749,https://osm2cai.cai.it/hiking-route/id/27788,"",https://osm2cai.cai.it/api/v1/hiking-route/27788,CAI
3855,108A,,108A,9397,https://prod.eumadb.webmapp.it/resources/trails/3855,https://osm2cai.cai.it/hiking-route/id/9397,"",https://osm2cai.cai.it/api/v1/hiking-route/9397,CAI
15754,2,,2,27792,https://prod.eumadb.webmapp.it/resources/trails/15754,https://osm2cai.cai.it/hiking-route/id/27792,"",https://osm2cai.cai.it/api/v1/hiking-route/27792,CAI
11687,Sentiero di Val Nardis,,O210,13885,https://prod.eumadb.webmapp.it/resources/trails/11687,https://osm2cai.cai.it/hiking-route/id/13885,"",https://osm2cai.cai.it/api/v1/hiking-route/13885,CAI
15758,2A,,2A,27795,https://prod.eumadb.webmapp.it/resources/trails/15758,https://osm2cai.cai.it/hiking-route/id/27795,"",https://osm2cai.cai.it/api/v1/hiking-route/27795,CAI
15759,9,,9,27796,https://prod.eumadb.webmapp.it/resources/trails/15759,https://osm2cai.cai.it/hiking-route/id/27796,"",https://osm2cai.cai.it/api/v1/hiking-route/27796,CAI
19982,Lamperček - Razgorce - Lipnik - Obirc,,"",31715,https://prod.eumadb.webmapp.it/resources/trails/19982,https://mapzs.pzs.si/path/31715,https://mapzs.pzs.si/api/tracks/31715/gpx,"",PZS
19983,Vinska Gora - Gonžarjeva peč,,"",31235,https://prod.eumadb.webmapp.it/resources/trails/19983,https://mapzs.pzs.si/path/31235,https://mapzs.pzs.si/api/tracks/31235/gpx,"",PZS
15764,342,,342,20486,https://prod.eumadb.webmapp.it/resources/trails/15764,https://osm2cai.cai.it/hiking-route/id/20486,"",https://osm2cai.cai.it/api/v1/hiking-route/20486,CAI
15774,6,,6,27197,https://prod.eumadb.webmapp.it/resources/trails/15774,https://osm2cai.cai.it/hiking-route/id/27197,"",https://osm2cai.cai.it/api/v1/hiking-route/27197,CAI
13529,M12,,M12,24274,https://prod.eumadb.webmapp.it/resources/trails/13529,https://osm2cai.cai.it/hiking-route/id/24274,"",https://osm2cai.cai.it/api/v1/hiking-route/24274,CAI
15767,155,,155,623,https://prod.eumadb.webmapp.it/resources/trails/15767,https://osm2cai.cai.it/hiking-route/id/623,"",https://osm2cai.cai.it/api/v1/hiking-route/623,CAI
9054,151,,151,3128,https://prod.eumadb.webmapp.it/resources/trails/9054,https://osm2cai.cai.it/hiking-route/id/3128,"",https://osm2cai.cai.it/api/v1/hiking-route/3128,CAI
9056,H3,,H3,16096,https://prod.eumadb.webmapp.it/resources/trails/9056,https://osm2cai.cai.it/hiking-route/id/16096,"",https://osm2cai.cai.it/api/v1/hiking-route/16096,CAI
14150,133,,133,26420,https://prod.eumadb.webmapp.it/resources/trails/14150,https://osm2cai.cai.it/hiking-route/id/26420,"",https://osm2cai.cai.it/api/v1/hiking-route/26420,CAI
4111,123,,123,6451,https://prod.eumadb.webmapp.it/resources/trails/4111,https://osm2cai.cai.it/hiking-route/id/6451,"",https://osm2cai.cai.it/api/v1/hiking-route/6451,CAI
9057,Sterrata - Maularo Collefrattale,,318,22719,https://prod.eumadb.webmapp.it/resources/trails/9057,https://osm2cai.cai.it/hiking-route/id/22719,"",https://osm2cai.cai.it/api/v1/hiking-route/22719,CAI
15797,254,,254,9170,https://prod.eumadb.webmapp.it/resources/trails/15797,https://osm2cai.cai.it/hiking-route/id/9170,"",https://osm2cai.cai.it/api/v1/hiking-route/9170,CAI
15897,H28,,H28,26718,https://prod.eumadb.webmapp.it/resources/trails/15897,https://osm2cai.cai.it/hiking-route/id/26718,"",https://osm2cai.cai.it/api/v1/hiking-route/26718,CAI
11833,329B,,329B,12873,https://prod.eumadb.webmapp.it/resources/trails/11833,https://osm2cai.cai.it/hiking-route/id/12873,"",https://osm2cai.cai.it/api/v1/hiking-route/12873,CAI
12110,120,,120,19650,https://prod.eumadb.webmapp.it/resources/trails/12110,https://osm2cai.cai.it/hiking-route/id/19650,"",https://osm2cai.cai.it/api/v1/hiking-route/19650,CAI
3871,Percorso 736 - Casagalvana - Capriglio,,736A,17359,https://prod.eumadb.webmapp.it/resources/trails/3871,https://osm2cai.cai.it/hiking-route/id/17359,"",https://osm2cai.cai.it/api/v1/hiking-route/17359,CAI
3874,Montelanico-Costa delle Tombelle,,703,21763,https://prod.eumadb.webmapp.it/resources/trails/3874,https://osm2cai.cai.it/hiking-route/id/21763,"",https://osm2cai.cai.it/api/v1/hiking-route/21763,CAI
3876,Sentiero di Castel Brancato,,633A,21925,https://prod.eumadb.webmapp.it/resources/trails/3876,https://osm2cai.cai.it/hiking-route/id/21925,"",https://osm2cai.cai.it/api/v1/hiking-route/21925,CAI
16966,48,,48,1514,https://prod.eumadb.webmapp.it/resources/trails/16966,https://osm2cai.cai.it/hiking-route/id/1514,"",https://osm2cai.cai.it/api/v1/hiking-route/1514,CAI
3928,728A,,728A,6075,https://prod.eumadb.webmapp.it/resources/trails/3928,https://osm2cai.cai.it/hiking-route/id/6075,"",https://osm2cai.cai.it/api/v1/hiking-route/6075,CAI
2008,Hreljinsko polje - Koritnjak - Repište,,1646,08_16_46,https://prod.eumadb.webmapp.it/resources/trails/2008,https://www.hps.hr/karta/index.html?track=08_16_46.gpx&number=1646&naziv=Hreljinsko polje - Koritnjak - Repište&area=gorski_kotar_jug,https://www.hps.hr/karta/gpx/08_16_46x.gpx,"",HPS
3877,Sentiero dei Carabinieri,,R3,7144,https://prod.eumadb.webmapp.it/resources/trails/3877,https://osm2cai.cai.it/hiking-route/id/7144,"",https://osm2cai.cai.it/api/v1/hiking-route/7144,CAI
3879,Anello di San Nicola,,738,25672,https://prod.eumadb.webmapp.it/resources/trails/3879,https://osm2cai.cai.it/hiking-route/id/25672,"",https://osm2cai.cai.it/api/v1/hiking-route/25672,CAI
3880,Capriglio - Percorso 734 - Percorso 736A,,736,6580,https://prod.eumadb.webmapp.it/resources/trails/3880,https://osm2cai.cai.it/hiking-route/id/6580,"",https://osm2cai.cai.it/api/v1/hiking-route/6580,CAI
3881,"""Variante 196"" - Percorso 196 - Percorso 196A",,196X,7163,https://prod.eumadb.webmapp.it/resources/trails/3881,https://osm2cai.cai.it/hiking-route/id/7163,"",https://osm2cai.cai.it/api/v1/hiking-route/7163,CAI
2009,Koritnjak - Ljubelj,,1647,08_16_47,https://prod.eumadb.webmapp.it/resources/trails/2009,https://www.hps.hr/karta/index.html?track=08_16_47.gpx&number=1647&naziv=Koritnjak - Ljubelj&area=gorski_kotar_jug,https://www.hps.hr/karta/gpx/08_16_47x.gpx,"",HPS
19984,Obirc - Gonžarjeva peč - Radojč - Temnjak - Lamperček,,"",32431,https://prod.eumadb.webmapp.it/resources/trails/19984,https://mapzs.pzs.si/path/32431,https://mapzs.pzs.si/api/tracks/32431/gpx,"",PZS
15823,201,,201,27577,https://prod.eumadb.webmapp.it/resources/trails/15823,https://osm2cai.cai.it/hiking-route/id/27577,"",https://osm2cai.cai.it/api/v1/hiking-route/27577,CAI
10444,A-384,,384,27705,https://prod.eumadb.webmapp.it/resources/trails/10444,https://osm2cai.cai.it/hiking-route/id/27705,"",https://osm2cai.cai.it/api/v1/hiking-route/27705,CAI
10122,L35A,,L35A,27278,https://prod.eumadb.webmapp.it/resources/trails/10122,https://osm2cai.cai.it/hiking-route/id/27278,"",https://osm2cai.cai.it/api/v1/hiking-route/27278,CAI
10142,L40,,L40,27325,https://prod.eumadb.webmapp.it/resources/trails/10142,https://osm2cai.cai.it/hiking-route/id/27325,"",https://osm2cai.cai.it/api/v1/hiking-route/27325,CAI
19986,Furlanova pot,,"",32440,https://prod.eumadb.webmapp.it/resources/trails/19986,https://mapzs.pzs.si/path/32440,https://mapzs.pzs.si/api/tracks/32440/gpx,"",PZS
13531,L02A,,L02A,24329,https://prod.eumadb.webmapp.it/resources/trails/13531,https://osm2cai.cai.it/hiking-route/id/24329,"",https://osm2cai.cai.it/api/v1/hiking-route/24329,CAI
3903,252,,252,27700,https://prod.eumadb.webmapp.it/resources/trails/3903,https://osm2cai.cai.it/hiking-route/id/27700,"",https://osm2cai.cai.it/api/v1/hiking-route/27700,CAI
19988,Vipava - Sv. Nikolaj,,"",32060,https://prod.eumadb.webmapp.it/resources/trails/19988,https://mapzs.pzs.si/path/32060,https://mapzs.pzs.si/api/tracks/32060/gpx,"",PZS
19989,Ferata Otmarjeva pot,,"",109891,https://prod.eumadb.webmapp.it/resources/trails/19989,https://mapzs.pzs.si/path/109891,https://mapzs.pzs.si/api/tracks/109891/gpx,"",PZS
13538,170C,,170C,25526,https://prod.eumadb.webmapp.it/resources/trails/13538,https://osm2cai.cai.it/hiking-route/id/25526,"",https://osm2cai.cai.it/api/v1/hiking-route/25526,CAI
19990,Vipava - V lazu - Abram,,"",32357,https://prod.eumadb.webmapp.it/resources/trails/19990,https://mapzs.pzs.si/path/32357,https://mapzs.pzs.si/api/tracks/32357/gpx,"",PZS
15843,2,,2,27813,https://prod.eumadb.webmapp.it/resources/trails/15843,https://osm2cai.cai.it/hiking-route/id/27813,"",https://osm2cai.cai.it/api/v1/hiking-route/27813,CAI
3895,239B,,239B,17232,https://prod.eumadb.webmapp.it/resources/trails/3895,https://osm2cai.cai.it/hiking-route/id/17232,"",https://osm2cai.cai.it/api/v1/hiking-route/17232,CAI
15847,Bivio Cresta Monte Comunaglia - Bivio Monte Moneglia,,405C,18765,https://prod.eumadb.webmapp.it/resources/trails/15847,https://osm2cai.cai.it/hiking-route/id/18765,"",https://osm2cai.cai.it/api/v1/hiking-route/18765,CAI
11690,302,,302,16304,https://prod.eumadb.webmapp.it/resources/trails/11690,https://osm2cai.cai.it/hiking-route/id/16304,"",https://osm2cai.cai.it/api/v1/hiking-route/16304,CAI
19991,Gradišče pri Vipavi - Plaz - Abram,,"",32389,https://prod.eumadb.webmapp.it/resources/trails/19991,https://mapzs.pzs.si/path/32389,https://mapzs.pzs.si/api/tracks/32389/gpx,"",PZS
19993,Vipava - Stari grad - Abram,,"",32385,https://prod.eumadb.webmapp.it/resources/trails/19993,https://mapzs.pzs.si/path/32385,https://mapzs.pzs.si/api/tracks/32385/gpx,"",PZS
11692,B21B,,B21B,8241,https://prod.eumadb.webmapp.it/resources/trails/11692,https://osm2cai.cai.it/hiking-route/id/8241,"",https://osm2cai.cai.it/api/v1/hiking-route/8241,CAI
15852,5,,5,27817,https://prod.eumadb.webmapp.it/resources/trails/15852,https://osm2cai.cai.it/hiking-route/id/27817,"",https://osm2cai.cai.it/api/v1/hiking-route/27817,CAI
16822,307A,,307A,7528,https://prod.eumadb.webmapp.it/resources/trails/16822,https://osm2cai.cai.it/hiking-route/id/7528,"",https://osm2cai.cai.it/api/v1/hiking-route/7528,CAI
3910,143,,143,24864,https://prod.eumadb.webmapp.it/resources/trails/3910,https://osm2cai.cai.it/hiking-route/id/24864,"",https://osm2cai.cai.it/api/v1/hiking-route/24864,CAI
19994,Podkraj - Abram,,"",31411,https://prod.eumadb.webmapp.it/resources/trails/19994,https://mapzs.pzs.si/path/31411,https://mapzs.pzs.si/api/tracks/31411/gpx,"",PZS
19995,Gradiški zatrep - Kapelica na Plazu,,"",31773,https://prod.eumadb.webmapp.it/resources/trails/19995,https://mapzs.pzs.si/path/31773,https://mapzs.pzs.si/api/tracks/31773/gpx,"",PZS
15865,(SI L07AP) Regnano Villa - Passo del Cerreto,,SI,1281,https://prod.eumadb.webmapp.it/resources/trails/15865,https://osm2cai.cai.it/hiking-route/id/1281,"",https://osm2cai.cai.it/api/v1/hiking-route/1281,CAI
16980,"Sentiero ""Sergio Muzzolini""",,736,3898,https://prod.eumadb.webmapp.it/resources/trails/16980,https://osm2cai.cai.it/hiking-route/id/3898,"",https://osm2cai.cai.it/api/v1/hiking-route/3898,CAI
16981,(SI O09) Cervara - Carsoli,,SI,10730,https://prod.eumadb.webmapp.it/resources/trails/16981,https://osm2cai.cai.it/hiking-route/id/10730,"",https://osm2cai.cai.it/api/v1/hiking-route/10730,CAI
11693,608,,608,12042,https://prod.eumadb.webmapp.it/resources/trails/11693,https://osm2cai.cai.it/hiking-route/id/12042,"",https://osm2cai.cai.it/api/v1/hiking-route/12042,CAI
10127,482B,,482B,11679,https://prod.eumadb.webmapp.it/resources/trails/10127,https://osm2cai.cai.it/hiking-route/id/11679,"",https://osm2cai.cai.it/api/v1/hiking-route/11679,CAI
15861,441,,441,4509,https://prod.eumadb.webmapp.it/resources/trails/15861,https://osm2cai.cai.it/hiking-route/id/4509,"",https://osm2cai.cai.it/api/v1/hiking-route/4509,CAI
15863,4,,4,4367,https://prod.eumadb.webmapp.it/resources/trails/15863,https://osm2cai.cai.it/hiking-route/id/4367,"",https://osm2cai.cai.it/api/v1/hiking-route/4367,CAI
15879,515B,,515B,26216,https://prod.eumadb.webmapp.it/resources/trails/15879,https://osm2cai.cai.it/hiking-route/id/26216,"",https://osm2cai.cai.it/api/v1/hiking-route/26216,CAI
3905,Pian della Croce (Fonte di Santa Serena)-Monte Gemma,,723,6138,https://prod.eumadb.webmapp.it/resources/trails/3905,https://osm2cai.cai.it/hiking-route/id/6138,"",https://osm2cai.cai.it/api/v1/hiking-route/6138,CAI
19997,Vitanje - Rogla,,"",32553,https://prod.eumadb.webmapp.it/resources/trails/19997,https://mapzs.pzs.si/path/32553,https://mapzs.pzs.si/api/tracks/32553/gpx,"",PZS
2011,Željeznička postaja Plase - Satničko,,1650,08_16_50,https://prod.eumadb.webmapp.it/resources/trails/2011,https://www.hps.hr/karta/index.html?track=08_16_50.gpx&number=1650&naziv=Željeznička postaja Plase - Satničko&area=gorski_kotar_jug,https://www.hps.hr/karta/gpx/08_16_50x.gpx,"",HPS
3907,559,,559,130,https://prod.eumadb.webmapp.it/resources/trails/3907,https://osm2cai.cai.it/hiking-route/id/130,"",https://osm2cai.cai.it/api/v1/hiking-route/130,CAI
8359,540,,540,4656,https://prod.eumadb.webmapp.it/resources/trails/8359,https://osm2cai.cai.it/hiking-route/id/4656,"",https://osm2cai.cai.it/api/v1/hiking-route/4656,CAI
19996,Vitanje - Stenica - Bizel,,"",32167,https://prod.eumadb.webmapp.it/resources/trails/19996,https://mapzs.pzs.si/path/32167,https://mapzs.pzs.si/api/tracks/32167/gpx,"",PZS
15874,149,,149,5610,https://prod.eumadb.webmapp.it/resources/trails/15874,https://osm2cai.cai.it/hiking-route/id/5610,"",https://osm2cai.cai.it/api/v1/hiking-route/5610,CAI
15875,R9,,R9,26667,https://prod.eumadb.webmapp.it/resources/trails/15875,https://osm2cai.cai.it/hiking-route/id/26667,"",https://osm2cai.cai.it/api/v1/hiking-route/26667,CAI
16978,44,,44,710,https://prod.eumadb.webmapp.it/resources/trails/16978,https://osm2cai.cai.it/hiking-route/id/710,"",https://osm2cai.cai.it/api/v1/hiking-route/710,CAI
20040,Vrhnika - Tankovska cesta - Storžev hrib,,"",31155,https://prod.eumadb.webmapp.it/resources/trails/20040,https://mapzs.pzs.si/path/31155,https://mapzs.pzs.si/api/tracks/31155/gpx,"",PZS
11695,629,,629,12977,https://prod.eumadb.webmapp.it/resources/trails/11695,https://osm2cai.cai.it/hiking-route/id/12977,"",https://osm2cai.cai.it/api/v1/hiking-route/12977,CAI
15884,124,,124,2366,https://prod.eumadb.webmapp.it/resources/trails/15884,https://osm2cai.cai.it/hiking-route/id/2366,"",https://osm2cai.cai.it/api/v1/hiking-route/2366,CAI
15886,368,,368,26787,https://prod.eumadb.webmapp.it/resources/trails/15886,https://osm2cai.cai.it/hiking-route/id/26787,"",https://osm2cai.cai.it/api/v1/hiking-route/26787,CAI
19998,Vitanje - Planjava Ostrica (Paški Kozjak),,"",32407,https://prod.eumadb.webmapp.it/resources/trails/19998,https://mapzs.pzs.si/path/32407,https://mapzs.pzs.si/api/tracks/32407/gpx,"",PZS
8678,578,,578,2777,https://prod.eumadb.webmapp.it/resources/trails/8678,https://osm2cai.cai.it/hiking-route/id/2777,"",https://osm2cai.cai.it/api/v1/hiking-route/2777,CAI
3920,557_2,,557_2,26834,https://prod.eumadb.webmapp.it/resources/trails/3920,https://osm2cai.cai.it/hiking-route/id/26834,"",https://osm2cai.cai.it/api/v1/hiking-route/26834,CAI
13236,U53,,U53,21861,https://prod.eumadb.webmapp.it/resources/trails/13236,https://osm2cai.cai.it/hiking-route/id/21861,"",https://osm2cai.cai.it/api/v1/hiking-route/21861,CAI
20000,Vojnik - Koča na Tomažu,,"",31220,https://prod.eumadb.webmapp.it/resources/trails/20000,https://mapzs.pzs.si/path/31220,https://mapzs.pzs.si/api/tracks/31220/gpx,"",PZS
8685,Sentiero del Monte Grande,,14,17112,https://prod.eumadb.webmapp.it/resources/trails/8685,https://osm2cai.cai.it/hiking-route/id/17112,"",https://osm2cai.cai.it/api/v1/hiking-route/17112,CAI
2012,Satničko - željeznička postaja Zlobin,,1651,08_16_51,https://prod.eumadb.webmapp.it/resources/trails/2012,https://www.hps.hr/karta/index.html?track=08_16_51.gpx&number=1651&naziv=Satničko - željeznička postaja Zlobin&area=gorski_kotar_jug,https://www.hps.hr/karta/gpx/08_16_51x.gpx,"",HPS
18493,Krnica - Stara Pokljuka,,"",30778,https://prod.eumadb.webmapp.it/resources/trails/18493,https://mapzs.pzs.si/path/30778,https://mapzs.pzs.si/api/tracks/30778/gpx,"",PZS
9818,310D,,310D,8484,https://prod.eumadb.webmapp.it/resources/trails/9818,https://osm2cai.cai.it/hiking-route/id/8484,"",https://osm2cai.cai.it/api/v1/hiking-route/8484,CAI
9819,212,,212,7593,https://prod.eumadb.webmapp.it/resources/trails/9819,https://osm2cai.cai.it/hiking-route/id/7593,"",https://osm2cai.cai.it/api/v1/hiking-route/7593,CAI
3932,251,,251,17,https://prod.eumadb.webmapp.it/resources/trails/3932,https://osm2cai.cai.it/hiking-route/id/17,"",https://osm2cai.cai.it/api/v1/hiking-route/17,CAI
14914,Santa Venera - Presa,,861,14828,https://prod.eumadb.webmapp.it/resources/trails/14914,https://osm2cai.cai.it/hiking-route/id/14828,"",https://osm2cai.cai.it/api/v1/hiking-route/14828,CAI
15914,381,,381,26807,https://prod.eumadb.webmapp.it/resources/trails/15914,https://osm2cai.cai.it/hiking-route/id/26807,"",https://osm2cai.cai.it/api/v1/hiking-route/26807,CAI
15915,380,,380,26808,https://prod.eumadb.webmapp.it/resources/trails/15915,https://osm2cai.cai.it/hiking-route/id/26808,"",https://osm2cai.cai.it/api/v1/hiking-route/26808,CAI
3934,202,,202,621,https://prod.eumadb.webmapp.it/resources/trails/3934,https://osm2cai.cai.it/hiking-route/id/621,"",https://osm2cai.cai.it/api/v1/hiking-route/621,CAI
3935,Sentiero del Ventaglio,,713a,13790,https://prod.eumadb.webmapp.it/resources/trails/3935,https://osm2cai.cai.it/hiking-route/id/13790,"",https://osm2cai.cai.it/api/v1/hiking-route/13790,CAI
3937,Sentiero della Forestale,,312,12792,https://prod.eumadb.webmapp.it/resources/trails/3937,https://osm2cai.cai.it/hiking-route/id/12792,"",https://osm2cai.cai.it/api/v1/hiking-route/12792,CAI
20001,Vojnik - Stolpnik,,"",32592,https://prod.eumadb.webmapp.it/resources/trails/20001,https://mapzs.pzs.si/path/32592,https://mapzs.pzs.si/api/tracks/32592/gpx,"",PZS
20029,Vrhnika - Planina čez Storžev hrib,,"",31601,https://prod.eumadb.webmapp.it/resources/trails/20029,https://mapzs.pzs.si/path/31601,https://mapzs.pzs.si/api/tracks/31601/gpx,"",PZS
8686,Alta via dei Monti Lattari - 10,,300,3512,https://prod.eumadb.webmapp.it/resources/trails/8686,https://osm2cai.cai.it/hiking-route/id/3512,"",https://osm2cai.cai.it/api/v1/hiking-route/3512,CAI
8687,Monte Tezio Belvedere - Romitorio,,965,9819,https://prod.eumadb.webmapp.it/resources/trails/8687,https://osm2cai.cai.it/hiking-route/id/9819,"",https://osm2cai.cai.it/api/v1/hiking-route/9819,CAI
20030,Vrhniška kurirska planinska pot,,"",32750,https://prod.eumadb.webmapp.it/resources/trails/20030,https://mapzs.pzs.si/path/32750,https://mapzs.pzs.si/api/tracks/32750/gpx,"",PZS
20004,Vojnik - Šentjungert,,"",32225,https://prod.eumadb.webmapp.it/resources/trails/20004,https://mapzs.pzs.si/path/32225,https://mapzs.pzs.si/api/tracks/32225/gpx,"",PZS
15946,P00r - Raccordo pedemontano tra A00 e P00,,P00R,8113,https://prod.eumadb.webmapp.it/resources/trails/15946,https://osm2cai.cai.it/hiking-route/id/8113,"",https://osm2cai.cai.it/api/v1/hiking-route/8113,CAI
2013,Platak - Cajtige - Risnjak,,101,09_01_01,https://prod.eumadb.webmapp.it/resources/trails/2013,https://www.hps.hr/karta/index.html?track=09_01_01.gpx&number=101&naziv=Platak - Cajtige - Risnjak&area=risnjak,https://www.hps.hr/karta/gpx/09_01_01x.gpx,"",HPS
20005,Čreta - Tolsti vrh - Smolnik,,"",32249,https://prod.eumadb.webmapp.it/resources/trails/20005,https://mapzs.pzs.si/path/32249,https://mapzs.pzs.si/api/tracks/32249/gpx,"",PZS
10186,H13 - Alpe Buscagna - Passo di Cornera,,H13,23127,https://prod.eumadb.webmapp.it/resources/trails/10186,https://osm2cai.cai.it/hiking-route/id/23127,"",https://osm2cai.cai.it/api/v1/hiking-route/23127,CAI
20006,Vransko - Sv. Jošt,,"",32057,https://prod.eumadb.webmapp.it/resources/trails/20006,https://mapzs.pzs.si/path/32057,https://mapzs.pzs.si/api/tracks/32057/gpx,"",PZS
15933,Anello orvietano,,810,22830,https://prod.eumadb.webmapp.it/resources/trails/15933,https://osm2cai.cai.it/hiking-route/id/22830,"",https://osm2cai.cai.it/api/v1/hiking-route/22830,CAI
10197,Sentiero dell'Amicizia,,573B,6176,https://prod.eumadb.webmapp.it/resources/trails/10197,https://osm2cai.cai.it/hiking-route/id/6176,"",https://osm2cai.cai.it/api/v1/hiking-route/6176,CAI
8697,Anello S. Rosalia,,860,26182,https://prod.eumadb.webmapp.it/resources/trails/8697,https://osm2cai.cai.it/hiking-route/id/26182,"",https://osm2cai.cai.it/api/v1/hiking-route/26182,CAI
9247,I Prati - Moggio,,632,22381,https://prod.eumadb.webmapp.it/resources/trails/9247,https://osm2cai.cai.it/hiking-route/id/22381,"",https://osm2cai.cai.it/api/v1/hiking-route/22381,CAI
15941,Sentiero Sant'Angelo,,718,15124,https://prod.eumadb.webmapp.it/resources/trails/15941,https://osm2cai.cai.it/hiking-route/id/15124,"",https://osm2cai.cai.it/api/v1/hiking-route/15124,CAI
20008,Vransko - Tabor - Klokočovec,,"",31086,https://prod.eumadb.webmapp.it/resources/trails/20008,https://mapzs.pzs.si/path/31086,https://mapzs.pzs.si/api/tracks/31086/gpx,"",PZS
3944,125,,125,6235,https://prod.eumadb.webmapp.it/resources/trails/3944,https://osm2cai.cai.it/hiking-route/id/6235,"",https://osm2cai.cai.it/api/v1/hiking-route/6235,CAI
3945,(SI Z04) Sant’Antonio di Gallura - Calangianus,,SI,7197,https://prod.eumadb.webmapp.it/resources/trails/3945,https://osm2cai.cai.it/hiking-route/id/7197,"",https://osm2cai.cai.it/api/v1/hiking-route/7197,CAI
3947,165,,165,19631,https://prod.eumadb.webmapp.it/resources/trails/3947,https://osm2cai.cai.it/hiking-route/id/19631,"",https://osm2cai.cai.it/api/v1/hiking-route/19631,CAI
3948,Cammino dei Protomartiri Francescani - Tappa 2 Stroncone-Calvi,,CPF,8842,https://prod.eumadb.webmapp.it/resources/trails/3948,https://osm2cai.cai.it/hiking-route/id/8842,"",https://osm2cai.cai.it/api/v1/hiking-route/8842,CAI
9827,Guadamello - Intersezione 658,,657,7931,https://prod.eumadb.webmapp.it/resources/trails/9827,https://osm2cai.cai.it/hiking-route/id/7931,"",https://osm2cai.cai.it/api/v1/hiking-route/7931,CAI
10259,Groppo - Lisorno (Collegamento 124-117),,117C,7181,https://prod.eumadb.webmapp.it/resources/trails/10259,https://osm2cai.cai.it/hiking-route/id/7181,"",https://osm2cai.cai.it/api/v1/hiking-route/7181,CAI
16335,17,,17,27531,https://prod.eumadb.webmapp.it/resources/trails/16335,https://osm2cai.cai.it/hiking-route/id/27531,"",https://osm2cai.cai.it/api/v1/hiking-route/27531,CAI
20009,Vransko - Šavnice (Goli vrh),,"",32635,https://prod.eumadb.webmapp.it/resources/trails/20009,https://mapzs.pzs.si/path/32635,https://mapzs.pzs.si/api/tracks/32635/gpx,"",PZS
20012,Motnik - Ovčje jame,,"",31059,https://prod.eumadb.webmapp.it/resources/trails/20012,https://mapzs.pzs.si/path/31059,https://mapzs.pzs.si/api/tracks/31059/gpx,"",PZS
15988,713,,713,11426,https://prod.eumadb.webmapp.it/resources/trails/15988,https://osm2cai.cai.it/hiking-route/id/11426,"",https://osm2cai.cai.it/api/v1/hiking-route/11426,CAI
20013,Rogaška slatina - Ravnocerje,,"",31921,https://prod.eumadb.webmapp.it/resources/trails/20013,https://mapzs.pzs.si/path/31921,https://mapzs.pzs.si/api/tracks/31921/gpx,"",PZS
3970,Pej - Cappelletta di Pej,,121A,7720,https://prod.eumadb.webmapp.it/resources/trails/3970,https://osm2cai.cai.it/hiking-route/id/7720,"",https://osm2cai.cai.it/api/v1/hiking-route/7720,CAI
3971,153,,153,6266,https://prod.eumadb.webmapp.it/resources/trails/3971,https://osm2cai.cai.it/hiking-route/id/6266,"",https://osm2cai.cai.it/api/v1/hiking-route/6266,CAI
14916,Pione - Romei - Percorso 035,,801D,3501,https://prod.eumadb.webmapp.it/resources/trails/14916,https://osm2cai.cai.it/hiking-route/id/3501,"",https://osm2cai.cai.it/api/v1/hiking-route/3501,CAI
